game,score
890,86.0
891,168.0
892,89.0
893,41.0
894,41.0
895,179.0
896,90.0
897,73.0
898,81.0
899,89.0
900,168.0
901,180.0
902,49.0
903,81.0
904,90.0
905,90.0
906,85.0
907,90.0
908,114.0
909,45.0
910,165.0
911,91.0
912,93.0
913,133.0
914,202.0
915,187.0
916,90.0
917,53.0
918,137.0
919,76.0
920,108.0
921,107.0
922,128.0
923,192.0
924,144.0
925,73.0
926,73.0
927,68.0
928,63.0
929,72.0
930,90.0
931,96.0
932,71.0
933,60.0
934,73.0
935,72.0
936,168.0
937,132.0
938,74.0
939,67.0
940,69.0
941,188.0
942,39.0
943,82.0
944,109.0
945,40.0
946,85.0
947,127.0
948,79.0
949,89.0
950,97.0
951,64.0
952,83.0
953,95.0
954,81.0
955,73.0
956,144.0
957,106.0
958,90.0
959,80.0
960,98.0
961,90.0
962,33.0
963,198.0
964,268.0
965,109.0
966,76.0
967,131.0
968,138.0
969,41.0
970,105.0
971,44.0
972,90.0
973,79.0
974,226.0
975,89.0
976,102.0
977,151.0
978,168.0
979,90.0
980,168.0
981,143.0
982,69.0
983,140.0
984,41.0
985,73.0
986,95.0
987,68.0
988,168.0
989,89.0
990,221.0
991,90.0
992,88.0
993,116.0
994,183.0
995,86.0
996,168.0
997,55.0
998,74.0
999,64.0
1000,168.0
