% time spent exploring,episodes,mean 100 episode reward,steps
1,3590,5.5,289317
1,3600,5.4,290807
1,3610,5.7,293075
1,3620,6.1,294671
1,3630,6.0,296222
1,3640,6.0,297304
1,3650,6.1,298634
1,3660,6.1,299903
1,3670,6.2,301497
1,3680,6.2,303094
1,3690,6.0,304316
1,3700,6.2,306122
1,3710,5.9,307704
1,3720,5.8,309084
1,3730,5.8,310417
1,3740,5.7,311830
1,3750,5.5,313055
1,3760,5.6,314681
1,3770,5.2,315941
1,3780,5.3,317196
1,3790,5.4,318817
1,3800,5.2,320496
1,3810,5.4,321783
1,3820,6.6,323350
1,3830,8.2,324796
1,3840,8.4,326435
1,3850,8.6,327857
1,3860,9.2,329840
1,3870,9.6,331341
1,3880,9.5,332738
1,3890,11.6,334129
1,3900,12.0,335997
1,3910,11.6,337086
1,3920,10.5,339125
1,3930,9.0,340793
1,3940,9.3,342436
1,3950,9.6,343866
1,3960,9.2,345182
1,3970,9.3,346749
1,3980,9.3,348403
1,3990,7.6,350417
1,4000,7.3,351676
1,4010,7.2,352705
1,4020,7.3,354615
1,4030,7.5,356529
1,4040,7.1,358103
1,4050,7.0,360064
1,4060,7.0,361988
1,4070,6.8,363610
1,4080,6.6,364844
1,4090,6.3,366291
1,4100,6.3,368030
1,4110,6.6,369702
1,4120,6.2,371192
1,4130,6.2,373426
1,4140,6.4,375534
1,4150,6.4,377026
1,4160,6.4,378912
1,4170,6.3,380297
1,4180,7.1,382783
1,4190,7.4,384931
1,4200,7.3,386517
1,4210,7.3,388000
1,4220,7.4,389157
1,4230,7.3,390949
1,4240,7.4,393178
1,4250,7.5,394534
1,4260,7.7,396807
1,4270,7.6,398322
1,4280,7.5,400551
1,4290,7.3,402401
1,4300,7.1,403686
1,4310,7.0,405293
1,4320,7.2,406748
1,4330,7.4,408217
1,4340,7.0,409764
1,4350,7.2,411567
1,4360,6.9,412770
1,4370,7.1,414408
1,4380,6.6,415533
1,4390,6.3,416984
1,4400,6.5,418820
1,4410,6.8,420593
1,4420,6.5,421986
1,4430,6.0,423216
1,4440,6.4,424980
1,4450,5.8,426309
1,4460,5.7,428111
1,4470,5.7,429667
1,4480,5.8,431487
1,4490,6.2,433051
1,4500,6.2,434152
1,4510,6.0,435587
1,4520,6.2,436859
1,4530,6.3,438511
1,4540,6.0,439985
1,4550,5.9,441139
1,4560,6.0,443009
1,4570,6.3,444741
1,4580,6.6,446899
1,4590,6.8,448612
1,4600,6.8,450374
1,4610,6.8,452044
1,4620,6.8,453925
1,4630,6.8,455365
1,4640,6.7,457038
1,4650,7.1,458636
1,4660,6.9,460189
1,4670,6.8,462293
1,4680,6.4,464142
1,4690,6.2,466052
1,4700,6.3,468163
1,4710,6.2,469324
1,4720,6.2,470882
1,4730,6.6,472866
1,4740,7.0,474549
1,4750,7.1,476436
1,4760,7.5,478719
1,4770,7.7,480691
1,4780,8.4,483022
1,4790,8.2,484708
1,4800,8.4,486814
1,4810,8.7,488888
1,4820,8.7,490620
1,4830,8.3,492165
1,4840,8.0,493989
1,4850,7.8,495450
1,4860,7.7,497227
1,4870,7.5,499326
1,4880,6.9,500995
1,4890,6.8,502320
1,4900,6.5,504112
1,4910,6.9,506385
1,4920,6.9,507851
1,4930,7.4,509816
1,4940,7.6,511313
1,4950,8.1,512889
1,4960,8.0,514402
1,4970,7.8,516265
1,4980,10.1,517759
1,4990,10.0,518897
1,5000,10.2,521001
