game,score,steps
569,-11.0,4347
570,-14.0,4228
571,-10.0,3765
572,-5.0,6888
573,-15.0,3036
574,-11.0,3638
575,-11.0,5948
576,-14.0,3633
577,-5.0,7074
578,-3.0,6884
579,-10.0,7042
580,-4.0,6853
581,-10.0,3881
582,-5.0,5750
583,-11.0,3750
584,-10.0,4243
585,-4.0,5267
586,-7.0,8274
587,-9.0,4757
588,-14.0,4292
589,-10.0,4986
590,-10.0,5392
591,-13.0,6435
592,-7.0,5490
593,-6.0,4945
594,-12.0,2778
595,-11.0,4072
596,-10.0,6847
597,-14.0,3767
598,-10.0,5393
599,-6.0,5264
600,-7.0,7610
601,-10.0,5969
602,-10.0,5661
603,-14.0,3278
604,-4.0,6315
605,-2.0,6204
606,-7.0,6426
607,-8.0,5720
608,-5.0,4513
609,-6.0,7817
610,-10.0,3839
611,-10.0,5382
612,-10.0,5008
613,-2.0,6133
614,-16.0,3030
615,-9.0,4812
616,-8.0,4513
617,-15.0,2993
618,-15.0,4528
619,-10.0,4701
620,-2.0,6002
621,-9.0,4169
622,-5.0,6422
623,-13.0,3327
624,-18.0,4204
625,-14.0,3313
626,-10.0,6592
627,-7.0,4302
628,-10.0,3947
629,-5.0,5438
630,-13.0,6457
631,-14.0,5699
632,-10.0,6681
633,-6.0,8410
634,-8.0,3556
635,-8.0,5313
636,-13.0,3653
637,-12.0,4843
638,-12.0,2930
639,-11.0,5278
640,-13.0,8430
641,-8.0,5009
642,-13.0,3798
643,2.0,6160
644,-7.0,7031
645,-7.0,7724
646,-9.0,3905
647,-11.0,4429
648,-12.0,3491
649,-10.0,5382
650,-7.0,6463
651,-9.0,7408
652,-7.0,6049
653,-8.0,4078
654,-12.0,6521
655,-13.0,5588
656,-15.0,4128
657,-13.0,4303
658,-13.0,4981
659,-10.0,4395
660,-10.0,5081
661,-1.0,4906
662,-5.0,5374
663,-3.0,8254
664,-11.0,3825
665,-9.0,8352
666,-8.0,5895
667,-11.0,7620
668,-15.0,3725
669,-13.0,4490
670,-4.0,6056
671,-15.0,4343
672,-8.0,6054
673,-8.0,5417
674,-14.0,3598
675,-3.0,8948
676,-12.0,5832
677,-12.0,3169
678,-3.0,5491
679,-10.0,7129
680,-11.0,4115
681,-10.0,7517
682,-15.0,4318
683,-13.0,4268
684,-8.0,5958
685,-17.0,3572
686,-14.0,3405
687,-4.0,6456
688,-11.0,4864
689,4.0,5051
690,-11.0,4098
691,-2.0,9305
692,-13.0,5747
693,-6.0,6239
694,-12.0,5693
695,-10.0,4653
696,1.0,5399
697,-3.0,8125
698,-12.0,3451
699,-14.0,3463
700,-10.0,4356
701,-8.0,4897
702,-15.0,4147
703,1.0,5730
704,-16.0,4782
705,-6.0,5687
706,-19.0,2975
707,-6.0,5936
708,-12.0,3497
709,-6.0,6919
710,-2.0,8141
711,-13.0,6955
712,-14.0,4682
713,-11.0,3765
714,-11.0,5448
715,-11.0,6646
716,-5.0,6622
717,-7.0,4190
718,-5.0,10804
719,-7.0,4825
720,-4.0,6420
